Ensembl_ID	Gene_ID	Gene_Type	logConc	logFC	pVal.Tgw	adj.pVal.Tgw	Tgw.Disp	UpDown.Tgw	MCF7_R1	MCF7_R2	MCF7_R3	MDA_R1	MDA_R2	MDA_R3	MDA_siNS_R1	MDA_siNS_R2	MDA_siNS_R3	MDA_siRunx1_R1	MDA_siRunx1_R1.1	MDA_siRunx1_R1.2		
ENSG00000272106.1	RP11-345P4.9	antisense	0.481421133	1.692341463	0.124231611	0.329661301	0.015921416	0	70	142	136	25	37	33	23	16	15	19	36	21		
ENSG00000267475.1	CTD-2538C1.2	lincRNA	0.74937784	-0.055497435	0.124314768	0.329771969	0.015713541	0	19	25	29	6	15	8	2	7	8	9	12	8		
ENSG00000258603.2	RP3-414A15.10	antisense	0.750731844	-0.445765294	0.124608338	0.330330435	0.053396845	0	3	3	2	13	11	11	3	14	6	16	15	8		
ENSG00000232956.6	SNHG15	lincRNA	0.226096045	4.800542114	0.125039585	0.330977346	0.013238614	0	150	298	267	292	450	532	456	433	377	439	647	404		
ENSG00000247796.2	CTD-2366F13.1	antisense	0.320970388	3.07293279	0.125166768	0.33125889	0.02236972	0	101	102	87	121	94	167	122	118	97	109	189	128		
ENSG00000267530.2	AC006273.5	lincRNA	0.568223544	0.573455494	0.125216675	0.331335858	0.033552398	0	12	17	21	30	19	33	18	12	13	27	22	14		
ENSG00000259583.2	RP11-66B24.4	antisense	0.592578769	-0.037831125	0.125469701	0.331894997	0.024463374	0	9	11	13	11	20	9	15	7	8	13	13	19		
ENSG00000204623.6	ZNRD1-AS1	antisense	0.398290854	1.915257328	0.126214861	0.333256662	0.020076721	0	96	98	126	25	35	45	28	47	25	40	49	43		
ENSG00000264672.3	RP11-112H10.4	antisense	-1.378950657	-0.132232458	0.126205415	0.333256662	0.0169826	0	38	46	35	2	4	1	4	5	2	2	1	1		
ENSG00000279041.1	CTD-2373N4.3	TEC	3.542268086	0.253796192	0.126285031	0.333386614	0.010289098	0	47	68	74	2	0	0	0	0	0	1	2	1		
ENSG00000250241.3	RP11-9G1.3	lincRNA	3.544420615	-0.777145326	0.126561916	0.333880878	0.012508419	0	24	27	26	0	0	0	0	0	0	2	1	1		
ENSG00000175772.10	LINC01106	lincRNA	0.772722948	-0.130698322	0.126685606	0.334056127	0.082615066	0	13	2	9	6	14	23	11	4	11	13	12	19		
ENSG00000278022.1	RP11-35O15.2	sense_intronic	-2.216415399	-0.747721846	0.128387346	0.335990883	0.015525591	0	24	26	23	2	0	1	3	1	2	0	1	0		
ENSG00000255737.2	AGAP2-AS1	antisense	-0.339656954	3.948633418	0.129328622	0.337501675	0.029840667	0	173	472	371	209	292	239	229	190	152	136	210	107		
ENSG00000272831.1	RP11-792A8.4	antisense	-0.302408822	2.260766494	0.129422343	0.337635497	0.009273187	0	91	148	117	38	65	61	66	56	55	43	63	38		
ENSG00000255517.4	CTD-3074O7.5	antisense	-0.446106659	1.741313212	0.129534004	0.337871399	0.024686825	0	61	115	78	39	58	45	39	44	23	25	37	16		
ENSG00000272821.1	CTA-384D8.36	antisense	-0.511248229	0.456717765	0.132458807	0.342970232	0.012270877	0	11	18	18	18	26	31	26	17	14	12	21	7		
ENSG00000272599.2	RP11-152N13.16	antisense	0.463928361	1.093289716	0.133190062	0.34441949	0.026555308	0	37	30	48	19	20	35	25	26	18	17	47	33		
ENSG00000261455.1	LINC01003	lincRNA	-0.278011508	2.683319782	0.133479228	0.344934099	0.007854042	0	97	161	129	87	102	113	89	75	74	61	75	60		
ENSG00000228649.6	AC005682.5	processed_transcript	-0.234251129	2.471074305	0.1348511	0.346682154	0.006716941	0	28	41	37	67	97	98	107	98	98	65	106	88		
ENSG00000245849.4	RAD51-AS1	processed_transcript	-0.616774366	0.283907773	0.13591307	0.348679918	0.026659677	0	22	20	24	14	19	17	16	11	19	4	9	17		
ENSG00000280106.1	CTC-523E23.3	TEC	-0.593379208	0.935122901	0.136135802	0.348988074	0.052422088	0	24	20	36	33	36	46	34	8	30	16	16	15		
ENSG00000269968.1	RP5-940J5.9	antisense	-0.582233026	1.679371738	0.137637953	0.351292504	0.085401375	0	15	18	56	52	48	57	41	59	71	43	51	22		
ENSG00000235954.4	TTC28-AS1	processed_transcript	-0.280880638	2.481100302	0.13848134	0.35274712	0.007140193	0	109	151	132	62	79	76	79	68	56	45	64	58		
ENSG00000268205.1	CTC-444N24.11	lincRNA	0.241552579	4.473646927	0.141391606	0.357290596	0.015096676	0	411	379	419	295	381	403	268	210	259	223	332	320		
ENSG00000203644.3	RP11-332M2.1	sense_intronic	0.28147988	2.825501727	0.141818986	0.358171728	0.013429257	0	189	229	193	53	56	78	78	71	61	63	91	101		
ENSG00000265962.1	GACAT2	antisense	0.517834954	0.739915899	0.141975147	0.358404258	0.020686713	0	31	38	22	26	30	25	10	16	15	20	22	17		
ENSG00000203993.4	ARRDC1-AS1	antisense	-0.302781291	2.242116232	0.142354555	0.35884083	0.012449215	0	62	83	69	70	66	78	83	74	53	54	62	53		
ENSG00000268516.2	CTD-3138B18.5	antisense	-0.29905777	1.833601372	0.142309991	0.35884083	0.011614618	0	27	38	36	59	62	71	64	54	50	26	64	48		
ENSG00000214106.5	PAXIP1OS	antisense	-0.335426048	1.86891853	0.142929401	0.359586435	0.014608368	0	49	57	77	37	54	64	50	46	62	39	52	35		
ENSG00000270177.1	CTD-2410N18.3	lincRNA	-0.738568402	0.175541344	0.143293177	0.359980368	0.012733097	0	30	52	39	3	5	8	11	9	7	8	5	3		
ENSG00000279095.1	AC092066.1	TEC	0.292405141	2.141642407	0.143341512	0.359980368	0.010643459	0	33	53	46	58	79	109	58	60	48	62	86	56		
ENSG00000279978.1	chr22-38_28785274-29006793.1	lincRNA	-0.351793608	2.824149103	0.143867167	0.360881364	0.017420613	0	271	268	291	45	59	68	64	43	58	40	39	49		
ENSG00000257167.2	TMPO-AS1	antisense	-0.305065579	3.007152474	0.14419135	0.36146661	0.015589371	0	132	202	213	108	131	159	90	94	82	83	75	55		
ENSG00000204934.8	ATP6V0E2-AS1	antisense	0.286821143	2.551858874	0.144356903	0.361767629	0.015105327	0	46	43	49	90	109	123	78	83	76	97	122	71		
ENSG00000215417.8	MIR17HG	processed_transcript	0.318552991	2.20133068	0.145567977	0.363496694	0.016405235	0	45	39	66	56	71	99	54	62	62	57	96	72		
ENSG00000235180.1	LINC00601	lincRNA	-0.301749309	1.869449077	0.146085483	0.364120504	0.014017525	0	0	0	0	62	56	70	76	77	73	61	69	53		
ENSG00000213971.5	RP11-15H20.6	processed_transcript	-0.373720585	2.041542387	0.150019268	0.369497923	0.015708866	0	108	152	130	43	44	63	49	23	35	16	38	29		
ENSG00000240567.1	RP11-3P17.4	lincRNA	1.470685884	-0.573316696	0.150172199	0.369760114	0.010412245	0	25	30	27	0	1	2	2	0	1	2	4	3		
ENSG00000215808.2	LINC01139	lincRNA	-0.322823796	1.517683653	0.150314625	0.369927926	0.011581516	0	9	7	9	33	59	56	71	53	42	42	52	38		
ENSG00000241288.5	RP11-379B18.5	processed_transcript	1.475849351	-0.328248377	0.15276443	0.374058918	0.016922059	0	21	43	34	3	5	2	1	2	0	4	2	3		
ENSG00000271430.1	RP3-368A4.5	sense_intronic	-0.318321439	2.748579736	0.154565433	0.376960545	0.008889865	0	238	273	287	48	60	66	54	48	43	35	41	40		
ENSG00000257913.2	RP11-386G11.5	antisense	-0.408834826	0.701983383	0.154899212	0.377658804	0.019997275	0	4	0	3	27	34	22	35	26	35	21	23	28		
ENSG00000262136.1	CTD-2033A16.3	antisense	-1.11501414	-0.60787808	0.155650167	0.378735252	0.024212195	0	15	29	23	2	4	8	2	1	6	0	4	0		
ENSG00000254615.2	RP11-395G23.3	lincRNA	0.43137952	0.623181597	0.15577011	0.378969147	0.025746788	0	2	2	3	13	19	36	31	18	23	19	42	37		
ENSG00000269293.2	ZSCAN16-AS1	antisense	-0.338559037	1.037523492	0.156573617	0.3800523	0.009593352	0	7	12	13	22	35	44	34	38	40	23	35	31		
ENSG00000255135.3	RP11-111M22.3	lincRNA	-0.297716036	2.636565882	0.15651254	0.3800523	0.01769022	0	118	139	105	71	63	88	92	100	79	71	77	71		
ENSG00000239213.3	NCK1-AS1	antisense	0.639289847	0.427735859	0.158834082	0.383899298	0.036752116	0	45	44	35	11	5	16	9	8	7	15	9	13		
ENSG00000247679.2	RP11-1277A3.1	antisense	0.633897409	0.018929068	0.161265691	0.38847247	0.032972491	0	15	20	21	12	16	8	9	12	4	15	18	6		
ENSG00000230002.2	ALMS1-IT1	sense_intronic	0.506109725	0.408775334	0.163344114	0.391764878	0.013400984	0	28	25	29	13	13	19	13	7	15	13	19	18		
ENSG00000258667.1	HIF1A-AS2	lincRNA	0.468947035	0.148329969	0.163728439	0.392216487	0.033289594	0	0	1	1	7	9	28	20	19	13	19	27	26		
ENSG00000170161.6	GLIDR	lincRNA	-0.422218328	1.128834632	0.165003965	0.394260111	0.008116186	0	42	46	51	28	35	35	33	22	19	17	19	19		
ENSG00000229334.1	AC046143.3	antisense	-0.550630071	0.191297819	0.165565568	0.39490781	0.018373428	0	19	22	37	7	18	13	12	14	12	6	12	8		
ENSG00000204282.4	TNRC6C-AS1	processed_transcript	0.348834162	1.522948721	0.16580723	0.395289006	0.010355853	0	27	41	36	48	58	65	36	23	32	30	57	30		
ENSG00000273888.1	FRMD6-AS1	antisense	-0.3620865	1.797724727	0.166817327	0.396083847	0.029981112	0	53	67	60	29	38	47	64	49	53	31	79	23		
ENSG00000258738.1	RP11-73E17.2	antisense	-0.344543456	1.840116466	0.171437928	0.403223203	0.008853629	0	97	128	109	33	47	42	32	33	31	16	32	28		
ENSG00000269728.1	RP11-145M9.4	lincRNA	0.167304472	5.243292505	0.171647968	0.403529968	0.009130162	0	42	53	47	545	738	889	672	601	574	529	779	769		
ENSG00000215424.7	MCM3AP-AS1	antisense	0.327836708	2.345922657	0.174187785	0.407140463	0.010347275	0	165	217	195	37	35	42	46	25	30	34	54	39		
ENSG00000226380.5	MIR29B1	lincRNA	-0.196232587	3.698397699	0.174199225	0.407140463	0.01028217	0	34	36	37	240	275	359	228	190	214	140	234	183		
ENSG00000248175.2	CTC-428G20.3	lincRNA	-0.537608929	0.948504581	0.175280319	0.408687744	0.018234958	0	48	43	61	18	27	40	21	15	15	8	12	15		
ENSG00000233223.2	AC113189.5	antisense	-0.441998648	1.421268829	0.176102939	0.40958542	0.02477381	0	53	117	98	17	30	30	30	14	26	12	27	13		
ENSG00000259865.1	RP11-488L18.10	lincRNA	0.395272516	2.119166366	0.178054443	0.411896516	0.041433928	0	64	47	54	34	70	95	57	50	54	46	70	96		
ENSG00000261254.2	RP4-714D9.5	sense_overlapping	-0.724624405	-0.032673199	0.178860583	0.41286098	0.041466659	0	27	17	24	11	7	13	17	10	5	5	6	8		
ENSG00000251129.1	RP11-734I18.1	lincRNA	0.343925554	1.539235478	0.180351055	0.41509566	0.012888725	0	61	94	88	17	40	22	33	23	23	30	36	34		
ENSG00000197989.11	SNHG12	antisense	0.198572227	3.479655206	0.180922103	0.416050235	0.008472759	0	163	272	221	126	150	173	144	129	126	131	168	158		
ENSG00000274292.1	RP11-347I19.7	lincRNA	0.677129637	-0.231452165	0.18098223	0.416128363	0.03528257	0	8	24	22	3	6	13	6	10	4	10	9	13		
ENSG00000177788.5	RP5-1061H20.4	lincRNA	0.682843767	-0.14362509	0.181101691	0.416282722	0.011734401	0	18	28	25	4	12	9	3	8	5	9	11	6		
ENSG00000206195.8	DUXAP8	processed_transcript	-0.60309741	2.021391618	0.181702207	0.417241134	0.01791705	0	190	264	194	8	16	20	12	13	10	3	8	12		
ENSG00000176593.5	CTD-2368P22.1	processed_transcript	-0.324506191	1.369774198	0.181836901	0.417429943	0.008068294	0	41	61	57	19	26	36	38	32	39	28	31	28		
ENSG00000224959.1	AC017002.2	lincRNA	-0.347471617	1.125603195	0.182429543	0.418367896	0.0152909	0	5	8	11	30	35	55	35	38	45	27	33	33		
ENSG00000227039.4	ITGB2-AS1	antisense	0.366557007	0.473239473	0.182844299	0.418775823	0.009725872	0	5	5	4	14	26	30	27	17	15	24	29	23		
ENSG00000275457.1	RP1-198K11.5	antisense	-0.464501513	0.391765338	0.184414545	0.421030398	0.012610775	0	14	29	29	11	23	21	16	15	17	6	18	11		
ENSG00000260822.1	GS1-358P8.4	sense_overlapping	-0.240260147	4.332187338	0.184936179	0.421476719	0.010065363	0	901	1037	1137	100	138	130	106	80	94	65	89	83		
ENSG00000239569.3	KMT2E-AS1	antisense	-0.405310967	1.101751402	0.185295305	0.421959867	0.024549441	0	19	45	50	17	27	34	40	32	23	27	28	16		
ENSG00000254526.1	RP11-466I1.1	lincRNA	-0.648632379	-0.473409726	0.186670104	0.423998291	0.075674136	0	0	0	0	7	9	22	12	14	13	2	19	5		
ENSG00000262758.1	CTD-3195I5.1	lincRNA	0.239936982	2.996635161	0.186891128	0.424331087	0.012516066	0	110	131	113	77	154	150	112	93	91	86	147	119		
ENSG00000225377.3	NRSN2-AS1	antisense	-0.47420083	1.350821328	0.188326955	0.426058606	0.010486111	0	73	100	88	26	22	34	23	19	15	14	19	8		
ENSG00000227354.4	RBM26-AS1	antisense	-0.388349077	0.737869883	0.189281094	0.427366467	0.021575596	0	6	16	15	22	16	30	25	37	30	16	29	26		
ENSG00000272449.1	RP3-395M20.12	lincRNA	-0.590029359	0.72812469	0.189519884	0.427480986	0.057796434	0	24	74	60	7	17	10	23	20	8	9	19	6		
ENSG00000280138.1	RP11-463O12.5	TEC	0.389195385	1.660834902	0.189482568	0.427480986	0.033745936	0	53	47	58	19	62	69	33	30	36	41	51	38		
ENSG00000224167.1	RP3-522D1.1	lincRNA	-0.457438499	0.843880514	0.192239393	0.43110937	0.044637308	0	0	0	0	17	26	52	55	32	26	30	27	23		
ENSG00000257742.1	RP11-350F4.2	lincRNA	0.240078826	3.953440369	0.193829453	0.433444352	0.01883394	0	199	230	216	211	242	340	184	165	217	167	240	266		
ENSG00000280128.1	XXbac-BPG283O16.9	TEC	0.331465867	2.381883304	0.194000696	0.433714357	0.020865805	0	112	109	149	64	90	101	48	37	43	29	66	68		
ENSG00000257698.1	RP11-620J15.3	lincRNA	-0.215580527	2.317357639	0.194175101	0.433852873	0.007531707	0	10	29	17	69	91	91	97	94	89	67	97	78		
ENSG00000268895.3	A1BG-AS1	antisense	-0.337664288	2.16881546	0.194356892	0.434144673	0.019216572	0	103	179	177	43	41	68	37	40	32	27	43	17		
ENSG00000251442.3	LINC01094	lincRNA	0.582537743	0.045656528	0.194913033	0.43489851	0.057199061	0	1	0	0	17	12	34	13	16	8	9	21	26		
ENSG00000263731.1	RP11-498C9.15	lincRNA	0.205203586	4.161513037	0.195503493	0.435864079	0.012702076	0	165	261	260	326	336	416	207	179	230	196	297	225		
ENSG00000234155.1	RP11-30P6.6	lincRNA	0.272515423	1.368529131	0.197462393	0.438740977	0.007650029	0	2	0	0	43	44	50	46	40	41	39	61	54		
ENSG00000261235.1	RP11-510J16.5	antisense	-0.967951654	-0.742125813	0.198578723	0.439998227	0.01218119	0	15	21	20	0	3	3	3	5	6	1	2	4		
ENSG00000234160.1	RP11-613M10.6	antisense	0.33639284	1.236734737	0.199574714	0.441085862	0.008444185	0	13	19	22	45	46	67	26	26	26	27	41	31		
ENSG00000177822.5	MGC45800	antisense	0.315633233	1.183370021	0.199924367	0.441368738	0.014435179	0	5	5	11	26	48	47	41	39	22	38	54	35		
ENSG00000260317.1	RP11-48B3.4	lincRNA	0.753056805	0.11773139	0.199948832	0.441368738	0.047934958	0	52	31	39	2	4	5	5	4	5	7	11	6		
ENSG00000224086.5	LL22NC03-86G7.1	antisense	0.46956057	0.767649679	0.201342722	0.443031952	0.020802287	0	18	43	41	23	31	21	15	16	12	19	28	13		
ENSG00000253372.3	RP11-44N11.1	sense_intronic	1.254866372	-0.626792482	0.202432595	0.444569361	0.046329422	0	29	22	21	0	2	4	1	1	2	3	1	6		
ENSG00000266208.1	CTD-2267D19.3	antisense	-0.317669602	3.303915771	0.203877232	0.446656954	0.028885502	0	196	473	389	83	105	132	108	80	71	77	84	44		
ENSG00000240859.1	AC093627.10	lincRNA	-0.368241224	0.941587191	0.203944615	0.446656954	0.02665462	0	12	19	17	25	47	32	26	25	39	13	31	27		
ENSG00000232995.5	RGS5	antisense	-0.476449558	0.181942745	0.205505604	0.448778433	0.022840775	0	8	14	12	15	17	19	17	23	13	7	11	20		
ENSG00000267160.1	RP11-1072C15.4	antisense	0.484548664	0.205836687	0.206060479	0.449493007	0.042845973	0	10	8	6	16	11	25	14	15	14	23	13	23		
ENSG00000273760.1	CH17-360D5.3	lincRNA	0.377069981	0.906110806	0.206214692	0.449524861	0.017154091	0	4	8	13	34	41	32	28	17	29	23	42	32		
ENSG00000215447.5	BX322557.10	processed_transcript	-0.206561681	3.373777305	0.208454074	0.452546427	0.00823423	0	235	288	317	107	127	158	127	115	97	77	114	103		
ENSG00000242282.4	AC108488.4	lincRNA	-0.385310801	0.602891813	0.209669589	0.454067524	0.012451836	0	5	10	6	15	33	30	29	30	22	21	26	15		
ENSG00000259959.1	RP11-121C2.2	lincRNA	0.422092476	1.539950805	0.211359368	0.456115407	0.016980589	0	96	97	98	29	33	40	20	18	10	11	31	23		
ENSG00000254473.1	RP11-522I20.3	antisense	-0.432231912	1.045597308	0.211816591	0.456358251	0.014646346	0	42	65	85	14	18	25	19	19	20	14	17	12		
ENSG00000244219.4	GS1-259H13.2	lincRNA	-0.31150137	1.784797587	0.212286384	0.457000223	0.028474031	0	0	0	0	45	73	49	71	81	67	59	82	37		
ENSG00000267473.1	AC005789.11	lincRNA	-0.469258378	0.037085376	0.213473002	0.45804854	0.011135255	0	2	4	1	18	27	23	12	19	16	11	14	9		
ENSG00000186056.7	MATN1-AS1	antisense	-0.512520292	0.328036393	0.2139855	0.458486843	0.030834387	0	21	43	31	11	19	6	16	12	13	7	17	5		
ENSG00000260285.1	RP11-600F24.7	antisense	0.815229165	-0.346378489	0.214576587	0.459158267	0.030138875	0	28	32	21	3	3	2	2	3	5	7	9	2		
ENSG00000214894.4	LINC00243	lincRNA	-0.51414802	0.948133922	0.21472186	0.459158267	0.007779726	0	59	89	82	4	13	9	19	13	11	9	11	10		
ENSG00000257086.1	RP11-783K16.13	lincRNA	-0.543728573	0.065332065	0.215012108	0.459264016	0.026077004	0	18	27	21	7	16	20	12	16	4	4	12	6		
ENSG00000233461.3	RP11-295G20.2	antisense	0.273252004	1.829081866	0.2154749	0.459882111	0.01374628	0	39	44	59	37	31	52	58	41	53	49	80	56		
ENSG00000233901.3	LINC01503	lincRNA	-0.55711633	0.025961808	0.215645526	0.460061138	0.015432341	0	25	34	26	8	3	5	13	13	8	9	10	4		
ENSG00000273084.1	RP11-1275H24.3	lincRNA	-0.490538721	0.328381302	0.216531479	0.461394451	0.01136904	0	27	40	45	7	14	9	11	14	10	4	14	7		
ENSG00000233844.1	KCNQ5-IT1	sense_intronic	-0.535494207	-0.431881699	0.217389655	0.462665435	0.024575761	0	0	0	0	12	11	9	21	10	13	8	8	14		
ENSG00000170919.13	TPT1-AS1	antisense	-0.37557138	0.952337594	0.217558594	0.462839256	0.016736182	0	25	51	33	22	36	28	25	28	18	16	27	12		
ENSG00000268996.2	MAN1B1-AS1	lincRNA	-0.574994079	0.27645805	0.218210159	0.463842376	0.023397791	0	21	45	35	3	13	12	20	12	7	6	11	9		
ENSG00000273456.1	RP11-686O6.2	lincRNA	0.762493738	0.273891443	0.219054843	0.465027565	0.016933658	0	49	52	49	7	2	6	3	5	3	6	9	4		
ENSG00000271643.1	RP11-10C24.3	lincRNA	0.30465082	1.803714545	0.21926313	0.46534556	0.016499011	0	50	54	54	54	42	75	39	44	34	39	56	50		
ENSG00000258920.1	FOXN3-AS1	antisense	-0.431984357	0.86501525	0.219841774	0.466210717	0.04540084	0	25	39	27	27	17	39	15	34	22	12	27	15		
ENSG00000245526.6	LINC00461	lincRNA	1.07918298	-0.555170141	0.219795339	0.466210717	0.016081544	0	21	21	26	4	5	5	2	2	1	1	3	7		
ENSG00000260114.2	CTD-2574D22.4	sense_intronic	-0.500971437	0.443525896	0.222490832	0.468986805	0.013994823	0	27	36	48	12	10	17	13	15	13	5	11	13		
ENSG00000253352.6	TUG1	antisense	0.153668721	6.580173472	0.22357753	0.470399362	0.010187939	0	2745	3075	3702	928	1035	1257	883	751	829	704	1037	1009		
ENSG00000223573.4	TINCR	lincRNA	1.956918157	3.016625258	0.224487945	0.471590664	0.024683596	0	345	736	542	0	0	2	0	0	1	1	4	0		
ENSG00000258077.2	RP11-114H23.1	lincRNA	-0.382517509	0.10810802	0.224637575	0.471796167	0.010457948	0	0	2	0	15	18	31	21	20	15	12	19	12		
ENSG00000273018.3	CTD-2303H24.2	processed_transcript	-0.641342899	-0.050234569	0.22535823	0.472523479	0.032448941	0	19	17	22	8	17	11	19	4	10	5	10	6		
ENSG00000267242.1	AC069278.4	lincRNA	-0.52661186	0.024531587	0.226957099	0.474459913	0.012265182	0	16	19	24	7	13	17	10	10	16	7	10	8		
ENSG00000224699.6	LAMTOR5-AS1	antisense	0.78171061	-0.169378669	0.227724537	0.475146687	0.010307446	0	25	37	29	3	5	4	5	2	5	3	10	8		
ENSG00000277534.1	RP11-9E17.1	sense_intronic	-0.254973397	2.78853428	0.228265631	0.475695411	0.012951949	0	199	210	232	68	85	111	56	63	64	36	64	55		
ENSG00000205885.5	C1RL-AS1	antisense	-0.287342928	1.355656779	0.228739199	0.476183356	0.013988763	0	0	0	0	37	60	69	44	41	53	34	50	30		
ENSG00000260539.1	GLG1	lincRNA	-0.196057656	3.583567859	0.22882672	0.476302127	0.01053601	0	222	292	339	178	201	197	131	123	126	86	135	113		
ENSG00000264456.1	RP11-848P1.2	sense_intronic	0.753348888	-0.22663221	0.22953277	0.476837172	0.032652852	0	23	29	21	3	7	8	5	3	6	2	8	14		
ENSG00000271936.1	RP11-443B20.1	antisense	0.281513475	1.774729001	0.229682676	0.476964437	0.011346645	0	27	39	39	66	73	98	40	36	30	43	55	31		
ENSG00000270018.1	RP3-462E2.5	lincRNA	0.470750704	0.157112705	0.23072796	0.478383185	0.027116261	0	20	16	27	7	16	12	16	8	8	12	12	20		
ENSG00000260339.1	HEXA-AS1	antisense	1.310514747	-0.722189558	0.230978247	0.47865263	0.01034763	0	20	26	26	0	1	1	3	0	0	3	3	2		
ENSG00000225791.4	TRAM2-AS1	lincRNA	-0.202433	2.961163507	0.231099945	0.478780107	0.008131218	0	124	187	157	93	120	133	125	94	78	66	105	87		
ENSG00000261116.1	RP3-523K23.2	sense_overlapping	1.305482283	4.764470268	0.232899771	0.480953475	0.014895275	0	1802	1998	1872	0	5	0	0	2	1	2	4	2		
ENSG00000274925.1	CTD-2547G23.4	lincRNA	0.547717183	0.325219507	0.233530818	0.481072187	0.015423532	0	25	32	41	6	19	16	9	10	6	8	19	10		
ENSG00000260912.1	RP11-363E7.4	sense_overlapping	0.456922529	1.786366707	0.233465905	0.481072187	0.016165024	0	152	163	166	16	20	19	13	8	14	14	13	21		
ENSG00000261379.1	RP11-395N3.1	sense_intronic	-0.534466937	1.01286211	0.236555672	0.485093092	0.028236303	0	57	66	61	15	21	36	14	17	19	14	5	15		
ENSG00000221817.7	PPP3CB-AS1	processed_transcript	0.379166157	1.637409082	0.238817369	0.487382153	0.04038886	0	54	63	58	53	26	70	32	30	27	39	35	40		
ENSG00000279689.1	RP11-574K11.32	TEC	-0.443458675	0.032203221	0.238866572	0.487382153	0.010180658	0	15	25	17	8	16	11	14	12	12	7	15	6		
ENSG00000212978.6	AC016747.3	processed_transcript	0.240180838	2.672001608	0.239251697	0.487783898	0.013047168	0	130	179	159	56	80	126	66	65	52	59	80	77		
ENSG00000250802.4	ZBED3-AS1	antisense	0.330252627	1.485312607	0.240039921	0.488402938	0.01863074	0	52	70	67	28	33	24	32	35	22	22	59	33		
ENSG00000173727.9	CMB9-22P13.1	lincRNA	-0.276473302	1.95384565	0.239972153	0.488402938	0.014886429	0	23	58	41	70	77	81	63	62	42	41	48	48		
ENSG00000253190.3	AC084082.3	lincRNA	-0.265785838	1.813849628	0.240395244	0.488808784	0.013096058	0	20	44	47	51	62	51	60	63	49	43	55	45		
ENSG00000278897.1	AC020951.1	TEC	0.499829396	-0.33799054	0.240875323	0.489534713	0.01480792	0	0	0	0	16	13	23	9	9	8	8	13	16		
ENSG00000232677.4	LINC00665	lincRNA	0.305743026	0.833265604	0.241594412	0.490745397	0.017286981	0	2	4	4	19	27	40	30	37	18	32	41	32		
ENSG00000260329.1	RP11-412D9.4	antisense	-0.314467167	0.519111236	0.241654283	0.490781463	0.005125718	0	7	13	8	15	16	20	32	25	25	17	26	23		
ENSG00000204685.6	STARD7-AS1	processed_transcript	0.382932677	1.389995679	0.242111278	0.491043026	0.022636371	0	40	84	77	30	34	30	20	22	24	21	47	20		
ENSG00000277151.1	RP11-380B4.3	lincRNA	-0.625103875	0.234724149	0.24261634	0.491777044	0.021276389	0	39	32	35	9	14	17	10	9	6	5	3	8		
ENSG00000223855.1	FLJ44511	lincRNA	-0.959155819	-0.488483112	0.244786116	0.49463956	0.009858095	0	21	27	26	1	7	4	4	4	4	3	2	1		
ENSG00000259802.1	CTD-2256P15.2	antisense	-0.474804532	0.751699423	0.245771248	0.495623109	0.009763232	0	41	69	73	10	11	11	13	12	14	8	9	11		
ENSG00000247828.5	TMEM161B-AS1	antisense	-0.325580813	1.536423273	0.246124091	0.495653075	0.012454398	0	53	64	74	26	44	41	37	42	28	24	26	35		
ENSG00000271976.1	RP11-884K10.7	antisense	0.337622744	1.134748592	0.247486564	0.498009196	0.013280489	0	25	24	33	37	44	55	21	18	25	21	26	34		
ENSG00000259291.2	RP11-617F23.1	antisense	0.95048983	0.540224638	0.2476911	0.498108945	0.014075942	0	65	66	72	5	9	7	2	2	2	2	6	4		
ENSG00000234912.7	SNHG20	processed_transcript	0.305257168	1.714112443	0.248932443	0.499882456	0.008623676	0	80	117	108	25	30	38	23	33	22	27	42	28		
ENSG00000234741.5	GAS5	processed_transcript	0.105169879	7.242105599	0.249657076	0.500863752	0.005410425	0	3066	4461	3838	1422	1873	2121	1861	1711	1613	1569	2244	1781		
ENSG00000229656.4	RP11-462L8.1	lincRNA	-0.308970161	1.033793245	0.249940577	0.501095955	0.018972568	0	1	9	2	23	28	50	45	44	32	29	44	25		
ENSG00000167912.5	RP11-25K19.1	antisense	-0.346996361	0.896923006	0.251139251	0.502237168	0.01972186	0	0	0	0	41	40	55	46	26	20	17	30	25		
ENSG00000245080.5	RP11-320N21.1	antisense	-3.170665853	-0.905938441	0.251608015	0.502426597	0.012891761	0	16	25	26	2	0	0	2	0	1	0	0	0		
ENSG00000255224.1	CTD-3065J16.9	antisense	-0.57532135	0.129855096	0.251989125	0.502809001	0.011357172	0	22	39	43	7	6	11	10	9	8	7	6	5		
ENSG00000231131.4	LINC01468	lincRNA	3.165979391	2.986798839	0.252115623	0.502880551	0.016972858	0	480	507	572	0	0	0	0	0	0	0	2	1		
ENSG00000269386.3	RAB11B-AS1	antisense	-0.467709816	0.47882167	0.252492746	0.503435098	0.020825108	0	20	48	34	8	14	16	24	11	15	12	16	8		
ENSG00000214719.9	AC005562.1	processed_transcript	0.454943968	0.05692013	0.252769791	0.503861206	0.036595042	0	1	10	4	8	22	19	10	21	9	17	20	18		
ENSG00000243701.3	LINC00883	lincRNA	0.254804468	2.163241386	0.253448399	0.504266284	0.015722447	0	34	48	42	71	78	89	63	44	71	50	99	67		
ENSG00000227398.3	KIF9-AS1	antisense	0.317288137	0.911125902	0.254763863	0.505745205	0.008554178	0	29	37	44	16	19	21	21	23	20	27	33	20		
