Ensembl_ID	Gene_ID	Gene_Type	logConc	logFC	pVal.Tgw	adj.pVal.Tgw	Tgw.Disp	UpDown.Tgw	MCF7_R1	MCF7_R2	MCF7_R3	MDA_R1	MDA_R2	MDA_R3	MDA_siNS_R1	MDA_siNS_R2	MDA_siNS_R3	MDA_siRunx1_R1	MDA_siRunx1_R1.1	MDA_siRunx1_R1.2		
ENSG00000272520.1	CTD-2044J15.2	lincRNA	1.284315066	3.853647255	2.91E-18	9.86E-18	0.009146791	1	106	145	123	225	236	317	248	207	201	178	252	216		
ENSG00000249684.3	RP11-423H2.3	antisense	-3.410399216	0.089780114	3.00E-18	1.01E-17	0.014005236	-1	30	56	54	3	5	8	2	2	1	1	4	4		
ENSG00000237943.4	PRKCQ-AS1	processed_transcript	7.639895993	-0.055144795	3.15E-18	1.06E-17	0.019641654	1	0	0	0	8	15	24	15	14	7	17	29	16		
ENSG00000259758.1	CASC7	lincRNA	-1.011079865	5.847963551	3.21E-18	1.08E-17	0.008584292	-1	1555	1831	2054	559	654	796	531	441	390	482	755	691		
ENSG00000253414.2	RP11-150O12.6	sense_intronic	3.225642481	1.353407759	3.70E-18	1.25E-17	0.005601938	1	3	7	2	51	67	76	49	42	40	25	31	26		
ENSG00000267383.4	CTC-260E6.6	antisense	4.803643004	0.430533277	3.75E-18	1.26E-17	0.024329889	1	0	2	1	26	22	39	15	22	17	19	20	28		
ENSG00000269902.1	RP6-99M1.3	lincRNA	5.028679267	0.360583022	3.89E-18	1.31E-17	0.00975721	1	1	1	0	17	26	30	20	25	24	15	19	22		
ENSG00000223652.2	AC106786.1	antisense	-3.684507046	-0.062995968	4.00E-18	1.35E-17	0.015206671	-1	32	47	54	2	2	2	1	1	2	5	2	0		
ENSG00000280120.1	RP11-546D6.3	TEC	1.73382353	2.512096034	4.30E-18	1.45E-17	0.010857237	1	40	42	35	89	110	142	82	76	67	65	111	103		
ENSG00000258940.2	RP11-407N17.5	antisense	-3.06800153	0.124480017	4.74E-18	1.59E-17	0.010167685	-1	43	56	46	2	3	3	4	3	2	5	5	2		
ENSG00000270607.1	RP11-359E10.1	lincRNA	7.5185994	0.337897839	6.92E-18	2.31E-17	0.00964512	1	0	0	0	20	25	31	24	18	22	10	27	20		
ENSG00000227403.1	AC009299.3	lincRNA	1.677405241	3.625938344	7.30E-18	2.43E-17	0.017892361	1	85	83	79	157	192	280	226	210	199	126	221	224		
ENSG00000204792.2	LINC01291	lincRNA	-4.527901949	0.211682972	8.84E-18	2.93E-17	0.056911325	-1	68	48	49	2	1	3	2	3	5	1	4	0		
ENSG00000197180.2	CH17-340M24.3	lincRNA	-2.12900716	1.691357275	1.00E-17	3.31E-17	0.020342451	-1	105	150	127	20	17	17	35	27	12	18	30	14		
ENSG00000256073.3	C21orf119	lincRNA	-1.894094214	1.793783938	1.01E-17	3.35E-17	0.013679585	-1	91	169	121	19	28	30	37	26	23	21	32	19		
ENSG00000277534.1	RP11-9E17.1	sense_intronic	-1.569736291	2.78853428	1.05E-17	3.48E-17	0.012951949	-1	199	210	232	68	85	111	56	63	64	36	64	55		
ENSG00000229312.2	RP11-470P21.2	antisense	-7.482715335	-0.807366414	1.24E-17	4.10E-17	0.010208569	-1	22	28	28	0	0	1	0	0	0	0	0	0		
ENSG00000251191.5	LINC00589	lincRNA	4.518461749	0.623514122	1.28E-17	4.21E-17	0.025433512	1	1	2	1	17	31	14	49	31	26	17	30	25		
ENSG00000277782.1	RP11-775C24.5	lincRNA	-3.286639907	0.004907254	1.35E-17	4.45E-17	0.00957344	-1	33	53	42	5	3	5	2	4	2	2	3	4		
ENSG00000268798.1	CTB-25B13.5	lincRNA	3.098718241	0.850627358	1.40E-17	4.59E-17	0.014686473	1	5	6	4	34	32	35	31	31	18	25	44	25		
ENSG00000276116.1	FUT8-AS1	antisense	-2.478444933	1.45679902	1.81E-17	5.92E-17	0.02976425	-1	64	150	128	10	18	24	15	20	15	7	24	12		
ENSG00000259977.1	AL121578.2	lincRNA	-7.891572642	-0.528321485	1.87E-17	6.11E-17	0.049175192	-1	41	30	30	0	0	0	0	0	0	0	0	0		
ENSG00000230590.5	FTX	lincRNA	-1.705684632	2.932370518	2.15E-17	7.00E-17	0.019166931	-1	268	280	281	39	77	89	70	70	39	48	75	60		
ENSG00000235244.3	RP11-761E20.1	lincRNA	-2.27417486	0.950073615	2.39E-17	7.78E-17	0.012279229	-1	72	75	86	7	7	8	15	14	10	10	10	14		
ENSG00000271933.1	RP11-338I21.1	antisense	4.324067268	0.258871219	2.47E-17	8.01E-17	0.0090174	1	3	0	1	17	18	21	23	17	22	13	28	22		
ENSG00000272808.2	RP11-66B24.7	processed_transcript	-2.349859802	0.968694898	2.58E-17	8.36E-17	0.01664361	-1	78	72	85	10	13	13	11	9	9	7	17	9		
ENSG00000261351.2	CTD-3185P2.1	antisense	-2.907135153	0.191310065	2.72E-17	8.82E-17	0.008207688	-1	41	51	48	5	5	7	3	4	6	3	7	3		
ENSG00000279089.1	RP11-481C4.2	TEC	-1.941225041	1.6410798	3.06E-17	9.91E-17	0.012928878	-1	95	117	121	23	36	31	28	15	20	25	21	15		
ENSG00000247151.4	CSTF3-AS1	antisense	4.576026346	0.046972501	3.16E-17	1.02E-16	0.007204041	1	1	2	0	14	18	16	18	16	14	13	28	17		
ENSG00000269834.3	CTD-3018O17.3	processed_transcript	5.732393504	1.024861267	3.15E-17	1.02E-16	0.010865308	1	0	1	0	33	58	44	51	49	39	15	25	14		
ENSG00000268575.1	RP1-283E3.8	processed_transcript	-1.892166226	1.415677539	4.44E-17	1.43E-16	0.008241673	-1	79	102	92	16	30	25	21	21	24	14	20	18		
ENSG00000270172.1	RP5-1024G6.8	lincRNA	-1.719520189	2.448234834	4.64E-17	1.49E-16	0.014820765	-1	157	154	180	55	94	102	49	34	43	25	43	39		
ENSG00000178977.3	LINC00324	lincRNA	1.980921305	2.634365064	4.66E-17	1.49E-16	0.016635508	1	34	16	34	111	147	162	99	99	99	80	87	70		
ENSG00000260219.2	RP11-347C12.10	lincRNA	-2.592931863	0.489406323	5.29E-17	1.69E-16	0.008026798	-1	42	61	61	9	6	7	9	11	6	5	9	5		
ENSG00000250508.1	RP11-757G1.6	lincRNA	5.679697957	0.553110224	5.71E-17	1.82E-16	0.008246078	1	0	0	1	31	55	49	16	13	16	13	22	17		
ENSG00000271843.1	RP11-245J9.5	lincRNA	-3.190798364	0.182981212	8.51E-17	2.70E-16	0.019132832	-1	45	49	50	4	3	11	2	1	6	3	6	2		
ENSG00000227954.4	TARID	antisense	7.420586086	-0.077467573	9.22E-17	2.91E-16	0.010300385	1	0	0	0	12	11	22	15	13	16	13	21	19		
ENSG00000267886.1	CTD-2291D10.4	lincRNA	-7.495659551	-0.809077559	9.68E-17	3.05E-16	0.019901314	-1	20	36	23	0	0	0	0	0	0	0	0	0		
ENSG00000249743.3	RP11-60A8.1	lincRNA	7.41577619	0.472000943	9.84E-17	3.10E-16	0.007907293	1	0	0	0	20	31	26	35	28	25	11	26	16		
ENSG00000260239.1	RP11-274H24.1	lincRNA	-5.297814964	-0.212559825	1.02E-16	3.21E-16	0.052709072	-1	36	63	29	0	0	2	1	0	0	1	1	0		
ENSG00000214049.6	UCA1	processed_transcript	4.534457462	-0.357972266	1.04E-16	3.27E-16	0.009367685	1	1	2	0	8	11	14	8	4	9	17	19	20		
ENSG00000267296.2	CEBPA-AS1	antisense	-3.838020779	-0.177575387	1.06E-16	3.34E-16	0.02809955	-1	27	44	56	0	1	0	1	0	2	0	5	1		
ENSG00000224020.1	MIR181A2HG	antisense	7.774041605	-0.1273953	1.10E-16	3.47E-16	0.051448223	1	0	0	0	12	8	9	11	11	17	24	33	11		
ENSG00000268895.3	A1BG-AS1	antisense	-1.891904862	2.16881546	1.16E-16	3.65E-16	0.019216572	-1	103	179	177	43	41	68	37	40	32	27	43	17		
ENSG00000259319.1	RP11-293M10.6	antisense	-3.71060121	0.085804318	1.32E-16	4.13E-16	0.024584272	-1	30	62	44	3	0	6	6	8	3	3	3	1		
ENSG00000226508.1	AC104655.3	lincRNA	-7.702887367	-0.65216487	1.43E-16	4.48E-16	0.040619831	-1	23	24	44	0	0	0	0	0	0	0	0	0		
ENSG00000276223.1	RP4-781B1.5	sense_intronic	-4.147720021	-0.093900518	1.52E-16	4.74E-16	0.03400955	-1	24	62	49	1	1	0	1	3	1	2	2	1		
ENSG00000261175.3	CTD-2015G9.2	lincRNA	7.445389524	0.055273041	1.60E-16	5.00E-16	0.015409273	1	0	0	0	9	17	21	25	14	18	17	25	12		
ENSG00000235501.3	RP4-639F20.1	antisense	5.002663031	0.272931889	2.29E-16	7.11E-16	0.010141884	1	1	0	1	22	31	24	20	13	20	17	20	18		
ENSG00000235703.3	LINC00894	antisense	-3.084255087	0.137863958	2.30E-16	7.14E-16	0.00796279	-1	32	44	47	5	10	7	8	5	7	4	5	1		
ENSG00000257621.5	FLJ31306	antisense	-1.270017375	4.481764409	2.36E-16	7.32E-16	0.013802941	-1	668	700	630	210	301	336	229	198	222	150	229	219		
ENSG00000231312.4	AC007246.3	antisense	1.496440687	2.509822341	2.43E-16	7.53E-16	0.008041425	1	43	58	37	58	84	96	109	104	92	77	110	90		
ENSG00000228223.2	HCG11	lincRNA	-1.943565759	2.073626433	2.55E-16	7.89E-16	0.021240823	-1	161	144	156	21	45	48	29	28	31	26	31	29		
ENSG00000177738.3	CTD-2201E18.3	sense_overlapping	-2.464494576	1.001598654	2.84E-16	8.78E-16	0.023284365	-1	71	81	109	6	11	15	10	5	3	15	10	8		
ENSG00000259642.2	C15orf37	antisense	-1.773365653	1.5651545	3.75E-16	1.15E-15	0.010143549	-1	70	121	126	18	27	31	24	20	18	18	26	21		
ENSG00000272654.1	RP11-422P24.11	lincRNA	-2.842214977	0.111811238	3.95E-16	1.21E-15	0.008221233	-1	37	53	44	3	5	4	4	6	3	2	7	4		
ENSG00000245532.5	NEAT1	lincRNA	-1.599415919	6.476690926	4.12E-16	1.26E-15	0.025876282	-1	3612	3359	2757	418	1008	726	878	811	833	624	906	815		
ENSG00000258738.1	RP11-73E17.2	antisense	-1.642711502	1.840116466	4.98E-16	1.52E-15	0.008853629	-1	97	128	109	33	47	42	32	33	31	16	32	28		
ENSG00000250320.3	CTD-2269F5.1	antisense	4.52762484	0.665803927	6.46E-16	1.97E-15	0.016814585	1	1	1	1	19	33	43	45	30	24	12	22	22		
ENSG00000246174.5	KCTD21-AS1	antisense	-1.967211004	1.171647775	7.81E-16	2.37E-15	0.009850175	-1	71	87	73	18	25	28	16	13	13	7	20	15		
ENSG00000117242.7	PINK1-AS	antisense	-1.462050181	2.313380486	7.98E-16	2.42E-15	0.006605263	-1	99	152	135	65	92	91	56	47	43	28	43	28		
ENSG00000229692.3	SOS1-IT1	sense_intronic	-3.392130145	0.291591017	8.17E-16	2.48E-15	0.03511384	-1	59	44	62	3	4	4	3	3	5	4	2	5		
ENSG00000228506.1	RP11-98I9.4	antisense	-2.009576827	1.050828328	8.52E-16	2.58E-15	0.010619824	-1	71	74	88	13	16	13	12	13	12	11	16	14		
ENSG00000214194.6	LINC00998	lincRNA	1.068467998	5.561584849	9.03E-16	2.73E-15	0.011067222	1	548	608	559	425	594	637	789	677	645	676	904	985		
ENSG00000280111.1	CTA-292E10.9	antisense	-1.698323329	2.139923828	9.55E-16	2.88E-15	0.016341635	-1	158	159	167	30	35	33	27	35	34	33	46	28		
ENSG00000260816.2	RP11-319G9.3	sense_intronic	-4.480274271	-0.108599744	9.96E-16	3.01E-15	0.04815005	-1	46	32	55	3	1	2	0	0	1	1	1	2		
ENSG00000257913.2	RP11-386G11.5	antisense	3.78181794	0.701983383	1.05E-15	3.17E-15	0.019997275	1	4	0	3	27	34	22	35	26	35	21	23	28		
ENSG00000270344.2	RP11-734K2.4	antisense	-1.95683738	1.33972226	1.14E-15	3.44E-15	0.01308778	-1	77	94	97	20	34	23	14	12	18	15	24	10		
ENSG00000268006.1	PTOV1-AS1	antisense	-2.562490737	0.472632937	1.29E-15	3.86E-15	0.012128524	-1	42	72	56	4	8	13	5	5	4	8	6	6		
ENSG00000278385.1	RP11-89H19.2	lincRNA	-4.761835693	-0.587113432	1.41E-15	4.23E-15	0.011458124	-1	25	30	33	1	0	1	0	1	3	1	0	1		
ENSG00000254286.3	RP11-89K10.1	antisense	-5.680186442	-0.585704798	1.48E-15	4.42E-15	0.044581154	-1	36	25	31	0	0	2	0	1	0	0	1	0		
ENSG00000275322.1	RP11-262A16.1	lincRNA	-3.483589742	-0.388299407	1.57E-15	4.68E-15	0.009975469	-1	27	34	38	2	1	0	3	1	2	0	3	3		
ENSG00000259485.1	CTD-2147F2.1	lincRNA	-7.466374753	-0.835111601	1.62E-15	4.84E-15	0.027976514	-1	21	21	35	0	0	0	0	0	0	0	0	0		
ENSG00000273015.2	LINC00938	lincRNA	-1.379331523	3.01463199	1.81E-15	5.39E-15	0.012987898	-1	223	260	290	73	74	120	86	62	66	51	84	77		
ENSG00000272777.1	RP11-571L19.8	lincRNA	2.735408392	1.130191468	2.12E-15	6.29E-15	0.02003545	1	9	6	8	22	57	43	35	37	29	26	43	42		
ENSG00000233532.3	LINC00460	lincRNA	5.54641496	-0.117271244	2.12E-15	6.29E-15	0.013869563	1	1	0	0	11	13	12	17	19	17	18	13	16		
ENSG00000226453.1	RP11-379B8.1	lincRNA	-7.394402426	-0.851888442	2.12E-15	6.30E-15	0.022229223	-1	15	34	25	0	2	0	0	0	0	0	0	0		
ENSG00000268061.3	NAPA-AS1	antisense	-2.871180507	0.246845188	2.26E-15	6.69E-15	0.017091858	-1	35	62	51	2	4	6	11	2	5	2	5	7		
ENSG00000271147.5	RP4-769N13.6	processed_transcript	-1.812058251	2.19972551	2.26E-15	6.69E-15	0.021848705	-1	181	174	183	29	44	40	32	19	14	33	33	43		
ENSG00000213971.5	RP11-15H20.6	processed_transcript	-1.744327018	2.041542387	2.57E-15	7.59E-15	0.015708866	-1	108	152	130	43	44	63	49	23	35	16	38	29		
ENSG00000248690.4	HAS2-AS1	antisense	5.127664067	0.44283462	2.58E-15	7.61E-15	0.034746953	1	1	1	0	21	25	16	40	29	19	9	28	24		
ENSG00000280195.1	XX-FW83563B9.5	TEC	-2.234204228	0.851969997	3.47E-15	1.02E-14	0.012724441	-1	45	76	74	8	19	15	16	9	14	10	14	5		
ENSG00000266970.1	RP11-806H10.4	lincRNA	-3.495515662	-0.360679223	4.24E-15	1.24E-14	0.012759601	-1	23	39	38	0	1	3	2	3	2	0	5	1		
ENSG00000266208.1	CTD-2267D19.3	antisense	-1.81713633	3.303915771	4.34E-15	1.27E-14	0.028885502	-1	196	473	389	83	105	132	108	80	71	77	84	44		
ENSG00000245080.5	RP11-320N21.1	antisense	-7.260740842	-0.905938441	4.41E-15	1.29E-14	0.012891761	-1	16	25	26	2	0	0	2	0	1	0	0	0		
ENSG00000267745.1	RP11-686D22.8	processed_transcript	7.283429544	0.276874072	5.11E-15	1.49E-14	0.015465638	1	0	0	0	17	25	39	22	15	22	16	18	14		
ENSG00000213062.4	RP1-206D15.6	lincRNA	-3.055243661	0.146603342	5.16E-15	1.50E-14	0.022251625	-1	38	44	62	1	3	4	1	6	6	3	4	5		
ENSG00000279970.1	RP11-299G20.5	TEC	-7.242287635	-0.982789688	5.25E-15	1.53E-14	0.01096149	-1	18	24	24	0	0	0	0	1	0	0	0	0		
ENSG00000276007.1	RP11-358L22.3	sense_intronic	-3.346071565	-0.03636294	5.57E-15	1.62E-14	0.018203928	-1	40	42	36	5	7	4	4	4	2	4	3	1		
ENSG00000274627.1	RP11-104N10.2	sense_intronic	-1.482053266	2.673544254	5.98E-15	1.74E-14	0.013883697	-1	163	223	202	73	76	128	40	46	49	40	57	52		
ENSG00000278022.1	RP11-35O15.2	sense_intronic	-5.319165718	-0.747721846	6.85E-15	1.98E-14	0.015525591	-1	24	26	23	2	0	1	3	1	2	0	1	0		
ENSG00000266088.3	RP5-1028K7.2	lincRNA	7.221505217	-0.051983685	8.79E-15	2.53E-14	0.011842955	1	0	0	0	13	17	21	23	10	15	15	17	14		
ENSG00000276564.1	CTA-276F8.1	lincRNA	-3.383695286	-0.159378915	9.15E-15	2.63E-14	0.015579406	-1	28	34	45	2	7	8	3	1	3	1	4	2		
ENSG00000205664.8	RP11-706O15.1	lincRNA	-1.552638303	2.175049979	1.17E-14	3.36E-14	0.012488943	-1	103	190	159	35	54	55	43	32	30	38	35	34		
ENSG00000261211.1	RP1-80N2.3	lincRNA	-4.097668281	-0.364834901	1.18E-14	3.39E-14	0.026645868	-1	35	31	37	3	3	0	0	3	0	2	0	2		
ENSG00000226276.1	AC093382.1	lincRNA	-5.407599527	-0.735613439	1.23E-14	3.53E-14	0.027459782	-1	28	24	25	0	1	2	3	0	0	0	1	0		
ENSG00000246263.2	KB-431C1.4	antisense	-3.734870311	0.408219363	1.28E-14	3.65E-14	0.064884983	-1	78	64	47	3	3	3	1	3	5	3	1	6		
ENSG00000259802.1	CTD-2256P15.2	antisense	-2.189530556	0.751699423	1.28E-14	3.66E-14	0.009763232	-1	41	69	73	10	11	11	13	12	14	8	9	11		
ENSG00000253768.1	CTB-33O18.1	lincRNA	-5.416873943	-0.762732553	1.32E-14	3.77E-14	0.019622208	-1	27	26	25	0	1	0	0	1	1	0	0	1		
ENSG00000279086.1	RP11-667F14.1	TEC	7.360269639	-0.127626033	1.63E-14	4.63E-14	0.031878969	1	0	0	0	9	9	7	22	14	24	17	25	9		
ENSG00000260586.1	RP11-592N21.2	sense_intronic	-4.51756476	-0.804884726	1.73E-14	4.92E-14	0.011981225	-1	22	26	26	0	0	0	0	2	1	0	2	0		
ENSG00000227039.4	ITGB2-AS1	antisense	2.900487805	0.473239473	1.79E-14	5.09E-14	0.009725872	1	5	5	4	14	26	30	27	17	15	24	29	23		
ENSG00000277022.1	RP3-453C12.15	lincRNA	-5.348581632	-0.846057768	1.99E-14	5.62E-14	0.025202922	-1	27	25	22	0	0	0	1	0	0	0	1	0		
ENSG00000260877.1	RP11-211G23.2	lincRNA	7.310171842	0.189962442	2.05E-14	5.81E-14	0.02698425	1	0	0	0	14	20	21	16	34	21	15	20	14		
ENSG00000257732.1	RP11-818F20.5	antisense	5.601726054	0.397755322	2.10E-14	5.94E-14	0.030363555	1	0	0	1	23	46	32	21	21	13	11	29	10		
ENSG00000260806.1	RP11-872J21.3	antisense	-2.146702243	0.770918144	2.37E-14	6.68E-14	0.012031248	-1	45	71	73	4	9	17	12	12	14	6	15	9		
ENSG00000260065.1	CTA-445C9.15	lincRNA	2.372792855	1.686734335	2.78E-14	7.82E-14	0.011218133	1	12	7	9	72	77	84	65	48	53	31	35	38		
ENSG00000246465.1	RP11-57A19.2	lincRNA	-3.895903979	-0.317493963	2.99E-14	8.40E-14	0.036917976	-1	19	48	46	0	0	2	1	0	1	2	3	0		
ENSG00000260035.1	CTD-2651B20.6	sense_intronic	2.358770103	0.811431414	3.34E-14	9.37E-14	0.00729723	1	6	10	9	18	29	29	28	30	31	29	37	26		
ENSG00000251442.3	LINC01094	lincRNA	5.772856096	0.045656528	3.37E-14	9.44E-14	0.057199061	1	1	0	0	17	12	34	13	16	8	9	21	26		
ENSG00000223960.4	AC009948.5	antisense	2.372097311	1.439667169	3.76E-14	1.05E-13	0.016860193	1	11	9	11	42	64	73	53	37	32	28	61	28		
ENSG00000258077.2	RP11-114H23.1	lincRNA	4.646766316	0.10810802	4.37E-14	1.22E-13	0.010457948	1	0	2	0	15	18	31	21	20	15	12	19	12		
ENSG00000224652.1	LINC00885	lincRNA	-5.318363365	-0.847801086	4.55E-14	1.27E-13	0.024548918	-1	21	20	32	0	0	1	0	1	0	0	1	0		
ENSG00000272758.3	RP11-299J3.8	antisense	-2.592742804	0.432991049	5.74E-14	1.59E-13	0.011908691	-1	39	44	55	5	9	15	17	10	10	4	7	5		
ENSG00000249199.1	CTD-2139B15.5	lincRNA	-4.601563462	-0.725624271	5.81E-14	1.61E-13	0.017240025	-1	19	26	34	2	2	0	0	0	0	1	0	1		
ENSG00000261654.1	RP11-96K19.4	sense_overlapping	-2.743225081	0.069725108	6.41E-14	1.77E-13	0.017321408	-1	43	45	46	3	1	6	2	5	1	3	4	7		
ENSG00000268613.1	CTD-2620I22.7	lincRNA	5.33973734	0.220043317	8.19E-14	2.25E-13	0.006428697	1	0	0	1	20	26	34	22	16	20	10	17	14		
ENSG00000248092.5	NNT-AS1	antisense	1.078161858	4.560425472	8.25E-14	2.27E-13	0.010987501	1	207	230	237	337	395	456	428	353	351	240	397	384		
ENSG00000204934.8	ATP6V0E2-AS1	antisense	1.557397818	2.551858874	8.30E-14	2.28E-13	0.015105327	1	46	43	49	90	109	123	78	83	76	97	122	71		
ENSG00000235437.5	LINC01278	processed_transcript	2.017769997	1.71929486	8.82E-14	2.42E-13	0.019274159	1	15	19	22	47	64	56	52	66	43	52	73	37		
ENSG00000261754.2	CTC-523E23.1	lincRNA	-3.337826044	-0.149783872	9.33E-14	2.55E-13	0.025305234	-1	38	34	45	0	1	6	3	1	3	2	3	3		
ENSG00000272944.1	CTD-2308L22.1	antisense	-2.930909443	0.006651571	9.36E-14	2.56E-13	0.016969558	-1	27	43	52	4	2	4	6	4	5	5	5	1		
ENSG00000279742.1	RP11-700A24.1	TEC	-2.30624534	0.59716608	1.41E-13	3.84E-13	0.016957338	-1	46	54	77	6	8	10	11	7	7	10	8	7		
ENSG00000203999.6	LINC01270	lincRNA	2.877949463	1.394181161	1.44E-13	3.92E-13	0.050444523	1	9	10	8	27	37	71	35	63	27	33	70	43		
ENSG00000237686.4	RP5-1120P11.1	antisense	4.279557111	0.401551404	1.52E-13	4.12E-13	0.016641514	1	1	1	1	12	25	20	27	39	33	14	19	14		
ENSG00000272106.1	RP11-345P4.9	antisense	-1.682419898	1.692341463	1.58E-13	4.28E-13	0.015921416	-1	70	142	136	25	37	33	23	16	15	19	36	21		
ENSG00000261578.1	RP11-21L23.2	sense_overlapping	-2.381955405	0.888231177	1.60E-13	4.35E-13	0.028088614	-1	76	87	57	5	13	14	11	8	12	8	10	12		
ENSG00000214401.4	KANSL1-AS1	antisense	-3.250304047	-0.162546514	1.69E-13	4.57E-13	0.009438021	-1	25	39	34	3	5	6	4	8	6	4	2	1		
ENSG00000246350.1	RP5-1186N24.3	antisense	-2.714538098	0.48404846	1.83E-13	4.96E-13	0.032171249	-1	45	51	83	9	6	6	7	4	1	6	7	6		
ENSG00000273456.1	RP11-686O6.2	lincRNA	-2.478171961	0.273891443	1.89E-13	5.11E-13	0.016933658	-1	49	52	49	7	2	6	3	5	3	6	9	4		
ENSG00000273760.1	CH17-360D5.3	lincRNA	2.430882398	0.906110806	1.89E-13	5.11E-13	0.017154091	1	4	8	13	34	41	32	28	17	29	23	42	32		
ENSG00000252690.3	SCARNA15	processed_transcript	-1.515557223	1.55765234	2.07E-13	5.58E-13	0.008334589	-1	84	103	116	20	23	29	19	24	20	20	29	26		
ENSG00000264920.1	RP11-6N17.4	processed_transcript	-2.409034288	0.55942475	2.07E-13	5.59E-13	0.021912246	-1	39	79	57	7	9	8	11	10	2	5	12	6		
ENSG00000236901.4	MIR600HG	sense_intronic	-1.431247448	2.047671717	2.20E-13	5.93E-13	0.009990522	-1	91	134	153	45	57	66	35	24	29	28	45	26		
ENSG00000230316.4	FEZF1-AS1	antisense	4.081609825	0.180330283	2.20E-13	5.94E-13	0.044050803	1	0	1	4	13	12	39	16	14	11	16	28	21		
ENSG00000241544.1	RP11-6F2.5	lincRNA	7.085504268	-0.464695578	2.22E-13	5.97E-13	0.013076958	1	0	0	0	7	4	6	12	17	15	12	19	11		
ENSG00000253404.1	AC034243.1	antisense	-4.178334166	-0.640025266	2.26E-13	6.08E-13	0.023342542	-1	16	33	36	0	1	1	0	2	0	1	1	1		
ENSG00000236269.1	ENO1-IT1	sense_intronic	2.047521125	1.131382608	3.02E-13	8.10E-13	0.008130157	1	8	13	15	21	35	34	44	43	38	36	41	29		
ENSG00000272732.1	RP5-1159O4.2	lincRNA	-4.576872217	-0.767691266	3.21E-13	8.58E-13	0.020549958	-1	16	28	34	0	0	1	1	0	0	1	0	1		
ENSG00000243629.1	LINC00880	lincRNA	7.079608409	-0.043291424	3.88E-13	1.04E-12	0.012730994	1	0	0	0	12	10	20	22	21	19	9	22	11		
ENSG00000226312.5	CFLAR-AS1	antisense	5.30507767	-0.386607782	3.95E-13	1.05E-12	0.01286128	1	0	1	0	5	5	6	14	22	17	10	16	14		
ENSG00000224959.1	AC017002.2	lincRNA	2.438345945	1.125603195	4.17E-13	1.11E-12	0.0152909	1	5	8	11	30	35	55	35	38	45	27	33	33		
ENSG00000224897.4	POT1-AS1	antisense	3.175758212	0.098405517	5.26E-13	1.39E-12	0.011525475	1	4	3	2	9	13	11	21	16	24	18	20	22		
ENSG00000260336.1	RP11-395B7.7	sense_overlapping	-1.485842102	3.421295195	5.48E-13	1.45E-12	0.022159461	-1	277	267	353	175	188	240	65	61	83	49	91	91		
ENSG00000245149.3	RNF139-AS1	lincRNA	-2.446936952	0.318811349	5.56E-13	1.47E-12	0.01912145	-1	51	47	57	4	6	8	2	2	5	8	6	6		
ENSG00000238290.1	RP11-431K24.1	lincRNA	7.018716463	-0.282479956	5.66E-13	1.50E-12	0.010982367	1	0	0	0	10	7	11	19	21	12	12	16	12		
ENSG00000234028.3	AC062029.1	antisense	-2.435949361	0.215628106	6.23E-13	1.65E-12	0.015127485	-1	34	59	46	6	7	7	2	5	3	3	12	3		
ENSG00000225484.4	NUTM2B-AS1	antisense	-1.626065862	2.639205024	7.80E-13	2.05E-12	0.025362481	-1	203	228	274	60	33	71	35	36	31	44	59	59		
ENSG00000251580.1	RP11-539L10.3	lincRNA	-2.652402561	0.28928776	7.93E-13	2.08E-12	0.029092407	-1	33	71	49	3	8	5	4	6	3	1	11	5		
ENSG00000270964.1	RP11-502I4.3	lincRNA	-3.139546307	-0.305370714	8.18E-13	2.14E-12	0.017374163	-1	32	39	32	1	2	1	5	1	1	5	1	2		
ENSG00000272369.1	RP11-446N19.1	lincRNA	-2.21213346	0.340274159	8.21E-13	2.15E-12	0.008956098	-1	34	59	53	5	6	12	6	4	5	7	9	6		
ENSG00000253320.3	KB-1507C5.2	antisense	-1.738286127	1.375846709	1.04E-12	2.70E-12	0.016793426	-1	95	111	90	7	19	14	16	20	15	17	21	25		
ENSG00000251602.4	RP11-521B24.3	antisense	-2.505517668	0.699767555	1.13E-12	2.95E-12	0.01498537	-1	28	43	60	21	30	32	18	10	11	4	6	6		
ENSG00000185065.6	AC000068.5	antisense	-2.59270185	-0.098441658	1.14E-12	2.96E-12	0.008297174	-1	28	40	45	2	4	4	3	4	2	3	5	5		
ENSG00000274307.1	RP11-345J18.2	sense_intronic	7.068751225	0.422003566	1.36E-12	3.53E-12	0.022368025	1	0	0	0	18	37	41	32	20	21	7	24	11		
ENSG00000230551.4	CTB-89H12.4	processed_transcript	-1.230008075	4.067795103	1.37E-12	3.55E-12	0.017325652	-1	506	509	542	118	178	216	163	175	179	114	177	187		
ENSG00000231566.1	RP5-1158E12.3	lincRNA	4.116855706	0.006268465	1.42E-12	3.68E-12	0.008703458	1	0	0	3	19	16	23	18	14	17	10	18	14		
ENSG00000175611.9	LINC00476	processed_transcript	-1.832845666	1.544217764	1.50E-12	3.88E-12	0.020232076	-1	81	101	121	25	23	25	25	26	21	25	13	21		
ENSG00000215447.5	BX322557.10	processed_transcript	-1.020720988	3.373777305	1.51E-12	3.89E-12	0.00823423	-1	235	288	317	107	127	158	127	115	97	77	114	103		
ENSG00000279164.1	RP4-737E23.5	TEC	7.013251781	-0.14720581	1.53E-12	3.95E-12	0.013890003	1	0	0	0	7	6	10	25	29	17	10	19	11		
