Ensembl_ID	Gene_ID	Gene_Type	logConc	logFC	pVal.Tgw	adj.pVal.Tgw	Tgw.Disp	UpDown.Tgw	MCF7_R1	MCF7_R2	MCF7_R3	MDA_R1	MDA_R2	MDA_R3	MDA_siNS_R1	MDA_siNS_R2	MDA_siNS_R3	MDA_siRunx1_R1	MDA_siRunx1_R1.1	MDA_siRunx1_R1.2		
ENSG00000182648.9	LINC01006	lincRNA	-1.235819526	3.701552443	1.62E-18	5.67E-18	0.009437679	-1	321	484	498	132	143	155	125	119	119	91	123	92		
ENSG00000268061.3	NAPA-AS1	antisense	-3.241633459	0.246845188	2.15E-18	7.50E-18	0.017091858	-1	35	62	51	2	4	6	11	2	5	2	5	7		
ENSG00000272993.1	RP11-196G18.24	lincRNA	-3.714753862	0.01600486	2.24E-18	7.78E-18	0.022676866	-1	33	44	62	3	1	4	3	1	3	2	3	1		
ENSG00000230439.2	RP11-488P3.1	sense_intronic	4.639315341	0.814887132	2.34E-18	8.14E-18	0.014091778	1	0	2	1	14	27	26	42	47	33	29	39	21		
ENSG00000266970.1	RP11-806H10.4	lincRNA	-4.189126791	-0.360679223	2.94E-18	1.02E-17	0.012759601	-1	23	39	38	0	1	3	2	3	2	0	5	1		
ENSG00000274021.1	RP11-823E8.3	lincRNA	5.21521387	0.573464182	3.21E-18	1.11E-17	0.023781281	1	0	0	2	21	29	20	26	40	34	22	22	18		
ENSG00000260239.1	RP11-274H24.1	lincRNA	-5.444987859	-0.212559825	3.29E-18	1.14E-17	0.052709072	-1	36	63	29	0	0	2	1	0	0	1	1	0		
ENSG00000229771.2	RP4-644L1.2	lincRNA	7.835160813	0.087465784	3.29E-18	1.14E-17	0.043528223	1	0	0	0	18	40	17	19	25	17	9	11	6		
ENSG00000230590.5	FTX	lincRNA	-1.713605514	2.932370518	3.31E-18	1.14E-17	0.019166931	-1	268	280	281	39	77	89	70	70	39	48	75	60		
ENSG00000246465.1	RP11-57A19.2	lincRNA	-5.238902378	-0.317493963	3.35E-18	1.16E-17	0.036917976	-1	19	48	46	0	0	2	1	0	1	2	3	0		
ENSG00000258077.2	RP11-114H23.1	lincRNA	5.073223246	0.10810802	4.19E-18	1.44E-17	0.010457948	1	0	2	0	15	18	31	21	20	15	12	19	12		
ENSG00000250241.3	RP11-9G1.3	lincRNA	-7.532637331	-0.777145326	4.39E-18	1.52E-17	0.012508419	-1	24	27	26	0	0	0	0	0	0	2	1	1		
ENSG00000259977.1	AL121578.2	lincRNA	-7.956844469	-0.528321485	4.95E-18	1.70E-17	0.049175192	-1	41	30	30	0	0	0	0	0	0	0	0	0		
ENSG00000177822.5	MGC45800	antisense	2.838054292	1.183370021	5.68E-18	1.95E-17	0.014435179	1	5	5	11	26	48	47	41	39	22	38	54	35		
ENSG00000272463.1	RP11-532F6.3	lincRNA	7.606170456	0.661792987	6.25E-18	2.14E-17	0.024392628	1	0	0	0	26	19	18	31	36	20	24	40	36		
ENSG00000274712.1	RP11-147L13.15	lincRNA	-2.225124231	1.033003534	6.61E-18	2.26E-17	0.011679497	-1	69	87	84	17	14	9	14	14	15	8	8	10		
ENSG00000267013.3	CTD-2171N6.1	lincRNA	7.534008785	0.04650523	6.60E-18	2.26E-17	0.016204525	1	0	0	0	14	28	19	30	19	15	9	13	10		
ENSG00000261654.1	RP11-96K19.4	sense_overlapping	-3.369183512	0.069725108	7.89E-18	2.69E-17	0.017321408	-1	43	45	46	3	1	6	2	5	1	3	4	7		
ENSG00000272808.2	RP11-66B24.7	processed_transcript	-2.368583346	0.968694898	8.01E-18	2.73E-17	0.01664361	-1	78	72	85	10	13	13	11	9	9	7	17	9		
ENSG00000235269.1	AL162759.1	lincRNA	7.607501505	0.31273407	8.13E-18	2.77E-17	0.023419407	1	0	0	0	10	23	32	24	16	22	24	25	17		
ENSG00000204792.2	LINC01291	lincRNA	-4.413074792	0.211682972	9.08E-18	3.09E-17	0.056911325	-1	68	48	49	2	1	3	2	3	5	1	4	0		
ENSG00000279069.1	RP11-159D12.6	TEC	-2.42098047	1.101186644	9.22E-18	3.13E-17	0.021771433	-1	60	102	116	14	11	15	14	6	7	12	9	6		
ENSG00000234072.1	AC074117.10	antisense	-2.017539442	1.412720397	1.02E-17	3.47E-17	0.01406929	-1	93	120	96	19	19	22	17	9	19	16	21	13		
ENSG00000227403.1	AC009299.3	lincRNA	1.659868966	3.625938344	1.13E-17	3.82E-17	0.017892361	1	85	83	79	157	192	280	226	210	199	126	221	224		
ENSG00000231113.2	RP3-475N16.1	antisense	2.059508702	1.487006696	1.25E-17	4.22E-17	0.01173106	1	12	21	23	58	66	59	47	40	28	27	46	38		
ENSG00000229692.3	SOS1-IT1	sense_intronic	-3.552937324	0.291591017	1.25E-17	4.24E-17	0.03511384	-1	59	44	62	3	4	4	3	3	5	4	2	5		
ENSG00000275198.1	RP11-471B22.3	lincRNA	-2.511725674	0.895862838	1.29E-17	4.37E-17	0.00803075	-1	43	69	57	8	8	7	21	23	22	13	19	21		
ENSG00000228506.1	RP11-98I9.4	antisense	-2.124558231	1.050828328	1.36E-17	4.60E-17	0.010619824	-1	71	74	88	13	16	13	12	13	12	11	16	14		
ENSG00000264853.1	RP11-16C1.2	sense_intronic	-3.364060224	-0.026728711	1.46E-17	4.92E-17	0.015929961	-1	42	43	49	4	3	3	3	0	1	1	1	4		
ENSG00000259439.2	RP11-89K21.1	lincRNA	5.113826627	0.355682444	1.63E-17	5.48E-17	0.018977717	1	1	0	1	15	24	27	18	27	21	25	24	16		
ENSG00000264672.3	RP11-112H10.4	antisense	-3.689022968	-0.132232458	1.73E-17	5.81E-17	0.0169826	-1	38	46	35	2	4	1	4	5	2	2	1	1		
ENSG00000271147.5	RP4-769N13.6	processed_transcript	-1.930659341	2.19972551	1.82E-17	6.11E-17	0.021848705	-1	181	174	183	29	44	40	32	19	14	33	33	43		
ENSG00000270964.1	RP11-502I4.3	lincRNA	-4.240257747	-0.305370714	1.85E-17	6.22E-17	0.017374163	-1	32	39	32	1	2	1	5	1	1	5	1	2		
ENSG00000255031.3	RP11-802E16.3	antisense	3.892003691	-0.324626857	1.93E-17	6.47E-17	0.012383822	1	1	1	4	16	30	29	7	4	6	5	5	9		
ENSG00000222033.1	LINC01124	lincRNA	5.011315196	-0.259421704	1.96E-17	6.59E-17	0.009757336	1	0	1	1	18	23	20	9	10	9	6	17	9		
ENSG00000260586.1	RP11-592N21.2	sense_intronic	-7.474003193	-0.804884726	2.06E-17	6.90E-17	0.011981225	-1	22	26	26	0	0	0	0	2	1	0	2	0		
ENSG00000267886.1	CTD-2291D10.4	lincRNA	-7.5608497	-0.809077559	2.09E-17	7.00E-17	0.019901314	-1	20	36	23	0	0	0	0	0	0	0	0	0		
ENSG00000279776.1	RP1-86D1.3	TEC	-3.664278723	-0.29581914	2.27E-17	7.60E-17	0.011081902	-1	30	33	38	0	4	2	1	3	2	3	4	3		
ENSG00000260219.2	RP11-347C12.10	lincRNA	-2.531549232	0.489406323	2.35E-17	7.86E-17	0.008026798	-1	42	61	61	9	6	7	9	11	6	5	9	5		
ENSG00000278309.1	RP11-102K13.5	lincRNA	2.806079617	0.814741636	2.96E-17	9.85E-17	0.010988946	1	5	7	7	26	34	47	15	18	14	25	53	33		
ENSG00000231770.3	TMEM44-AS1	antisense	-2.04184118	1.198548662	3.00E-17	9.98E-17	0.012680616	-1	72	107	95	17	12	23	9	9	16	13	14	10		
ENSG00000268798.1	CTB-25B13.5	lincRNA	3.06943317	0.850627358	3.04E-17	1.01E-16	0.014686473	1	5	6	4	34	32	35	31	31	18	25	44	25		
ENSG00000229312.2	RP11-470P21.2	antisense	-5.53936494	-0.807366414	3.56E-17	1.18E-16	0.010208569	-1	22	28	28	0	0	1	0	0	0	0	0	0		
ENSG00000278385.1	RP11-89H19.2	lincRNA	-4.903473488	-0.587113432	3.96E-17	1.31E-16	0.011458124	-1	25	30	33	1	0	1	0	1	3	1	0	1		
ENSG00000226508.1	AC104655.3	lincRNA	-7.768124433	-0.65216487	4.49E-17	1.48E-16	0.040619831	-1	23	24	44	0	0	0	0	0	0	0	0	0		
ENSG00000261754.2	CTC-523E23.1	lincRNA	-3.681001436	-0.149783872	5.46E-17	1.79E-16	0.025305234	-1	38	34	45	0	1	6	3	1	3	2	3	3		
ENSG00000271533.1	RP3-368A4.6	sense_intronic	-2.081301779	2.240470432	5.54E-17	1.82E-16	0.029895135	-1	206	177	233	21	39	59	21	22	28	14	19	21		
ENSG00000260806.1	RP11-872J21.3	antisense	-2.301419479	0.770918144	6.46E-17	2.12E-16	0.012031248	-1	45	71	73	4	9	17	12	12	14	6	15	9		
ENSG00000252690.3	SCARNA15	processed_transcript	-1.727141142	1.55765234	7.47E-17	2.44E-16	0.008334589	-1	84	103	116	20	23	29	19	24	20	20	29	26		
ENSG00000232586.1	KIAA1614-AS1	antisense	-4.138812205	-0.440022074	7.70E-17	2.52E-16	0.01370274	-1	30	31	35	1	3	0	0	0	0	2	5	2		
ENSG00000229043.2	AC091729.9	antisense	-1.869053183	1.247069896	7.72E-17	2.52E-16	0.01008745	-1	68	112	95	14	18	27	11	17	11	13	15	11		
ENSG00000270022.3	RNU12	lincRNA	2.237959872	2.647985527	8.12E-17	2.65E-16	0.024619078	1	18	27	18	75	68	90	132	140	85	118	176	92		
ENSG00000231566.1	RP5-1158E12.3	lincRNA	4.440198436	0.006268465	8.72E-17	2.84E-16	0.008703458	1	0	0	3	19	16	23	18	14	17	10	18	14		
ENSG00000259319.1	RP11-293M10.6	antisense	-3.513315027	0.085804318	8.88E-17	2.89E-16	0.024584272	-1	30	62	44	3	0	6	6	8	3	3	3	1		
ENSG00000273301.1	RP11-314B1.2	lincRNA	3.081893315	1.431146101	9.60E-17	3.12E-16	0.029369612	1	3	7	8	37	44	40	34	37	40	40	63	87		
ENSG00000261351.2	CTD-3185P2.1	antisense	-2.67719799	0.191310065	1.00E-16	3.26E-16	0.008207688	-1	41	51	48	5	5	7	3	4	6	3	7	3		
ENSG00000232677.4	LINC00665	lincRNA	3.386954402	0.833265604	1.05E-16	3.39E-16	0.017286981	1	2	4	4	19	27	40	30	37	18	32	41	32		
ENSG00000257913.2	RP11-386G11.5	antisense	3.840134937	0.701983383	1.18E-16	3.83E-16	0.019997275	1	4	0	3	27	34	22	35	26	35	21	23	28		
ENSG00000273456.1	RP11-686O6.2	lincRNA	-2.956620664	0.273891443	1.22E-16	3.94E-16	0.016933658	-1	49	52	49	7	2	6	3	5	3	6	9	4		
ENSG00000260081.1	RP11-66N11.8	antisense	-3.346246384	0.351432259	1.23E-16	3.97E-16	0.029890764	-1	43	71	46	5	5	2	4	5	3	10	12	2		
ENSG00000235609.6	AF127936.7	lincRNA	-2.150947353	2.14465445	1.43E-16	4.60E-16	0.030216544	-1	169	168	145	15	47	26	49	29	35	28	44	33		
ENSG00000224959.1	AC017002.2	lincRNA	2.641497995	1.125603195	1.43E-16	4.62E-16	0.0152909	1	5	8	11	30	35	55	35	38	45	27	33	33		
ENSG00000269825.1	CTD-3099C6.9	sense_intronic	1.254759951	3.869336879	1.89E-16	6.04E-16	0.011683131	1	140	169	174	234	299	384	213	158	188	137	214	210		
ENSG00000276116.1	FUT8-AS1	antisense	-2.348993468	1.45679902	1.92E-16	6.15E-16	0.02976425	-1	64	150	128	10	18	24	15	20	15	7	24	12		
ENSG00000271721.1	RP11-337C18.9	antisense	-1.813915813	1.799404792	2.54E-16	8.09E-16	0.016789461	-1	133	140	123	23	28	39	27	21	21	20	18	22		
ENSG00000268006.1	PTOV1-AS1	antisense	-2.406774113	0.472632937	2.70E-16	8.58E-16	0.012128524	-1	42	72	56	4	8	13	5	5	4	8	6	6		
ENSG00000253768.1	CTB-33O18.1	lincRNA	-5.549421233	-0.762732553	2.94E-16	9.34E-16	0.019622208	-1	27	26	25	0	1	0	0	1	1	0	0	1		
ENSG00000246263.2	KB-431C1.4	antisense	-4.046136576	0.408219363	3.14E-16	9.95E-16	0.064884983	-1	78	64	47	3	3	3	1	3	5	3	1	6		
ENSG00000277022.1	RP3-453C12.15	lincRNA	-7.487086684	-0.846057768	3.42E-16	1.08E-15	0.025202922	-1	27	25	22	0	0	0	1	0	0	0	1	0		
ENSG00000259642.2	C15orf37	antisense	-1.704723994	1.5651545	3.78E-16	1.19E-15	0.010143549	-1	70	121	126	18	27	31	24	20	18	18	26	21		
ENSG00000277782.1	RP11-775C24.5	lincRNA	-2.920472398	0.004907254	3.93E-16	1.24E-15	0.00957344	-1	33	53	42	5	3	5	2	4	2	2	3	4		
ENSG00000259485.1	CTD-2147F2.1	lincRNA	-7.53155649	-0.835111601	3.98E-16	1.25E-15	0.027976514	-1	21	21	35	0	0	0	0	0	0	0	0	0		
ENSG00000240567.1	RP11-3P17.4	lincRNA	-4.290201329	-0.573316696	4.06E-16	1.28E-15	0.010412245	-1	25	30	27	0	1	2	2	0	1	2	4	3		
ENSG00000185065.6	AC000068.5	antisense	-3.112063767	-0.098441658	4.75E-16	1.49E-15	0.008297174	-1	28	40	45	2	4	4	3	4	2	3	5	5		
ENSG00000279742.1	RP11-700A24.1	TEC	-2.524248291	0.59716608	5.87E-16	1.84E-15	0.016957338	-1	46	54	77	6	8	10	11	7	7	10	8	7		
ENSG00000280374.1	RP11-337N6.3	sense_intronic	7.384140952	-0.126192923	5.99E-16	1.88E-15	0.019059004	1	0	0	0	13	21	21	19	18	12	8	20	5		
ENSG00000275216.1	RP11-54H7.4	lincRNA	7.311109449	0.364036917	6.65E-16	2.08E-15	0.013943779	1	0	0	0	17	14	21	13	16	20	29	43	27		
ENSG00000249684.3	RP11-423H2.3	antisense	-2.754006399	0.089780114	6.95E-16	2.17E-15	0.014005236	-1	30	56	54	3	5	8	2	2	1	1	4	4		
ENSG00000183250.9	C21orf67	lincRNA	-1.478480667	2.087827519	7.06E-16	2.20E-15	0.010004774	-1	106	186	157	32	47	47	36	34	31	25	40	21		
ENSG00000248092.5	NNT-AS1	antisense	1.154374541	4.560425472	7.81E-16	2.44E-15	0.010987501	1	207	230	237	337	395	456	428	353	351	240	397	384		
ENSG00000234741.5	GAS5	processed_transcript	-0.726875096	7.242105599	7.85E-16	2.45E-15	0.005410425	-1	3066	4461	3838	1422	1873	2121	1861	1711	1613	1569	2244	1781		
ENSG00000245149.3	RNF139-AS1	lincRNA	-2.757417779	0.318811349	8.28E-16	2.58E-15	0.01912145	-1	51	47	57	4	6	8	2	2	5	8	6	6		
ENSG00000260816.2	RP11-319G9.3	sense_intronic	-4.073274245	-0.108599744	8.96E-16	2.79E-15	0.04815005	-1	46	32	55	3	1	2	0	0	1	1	1	2		
ENSG00000279970.1	RP11-299G20.5	TEC	-7.307408846	-0.982789688	9.03E-16	2.81E-15	0.01096149	-1	18	24	24	0	0	0	0	1	0	0	0	0		
ENSG00000272732.1	RP5-1159O4.2	lincRNA	-5.530002427	-0.767691266	1.01E-15	3.13E-15	0.020549958	-1	16	28	34	0	0	1	1	0	0	1	0	1		
ENSG00000272870.1	RP11-798M19.6	antisense	3.101166314	1.350775393	1.01E-15	3.15E-15	0.02906545	1	7	4	5	29	54	28	64	36	39	37	56	57		
ENSG00000272944.1	CTD-2308L22.1	antisense	-3.213098062	0.006651571	1.14E-15	3.52E-15	0.016969558	-1	27	43	52	4	2	4	6	4	5	5	5	1		
ENSG00000272777.1	RP11-571L19.8	lincRNA	2.70671127	1.130191468	1.14E-15	3.55E-15	0.02003545	1	9	6	8	22	57	43	35	37	29	26	43	42		
ENSG00000253404.1	AC034243.1	antisense	-4.840491395	-0.640025266	1.17E-15	3.62E-15	0.023342542	-1	16	33	36	0	1	1	0	2	0	1	1	1		
ENSG00000274828.1	RP11-567M16.6	lincRNA	-1.990318624	0.872829345	1.17E-15	3.63E-15	0.00776746	-1	58	79	66	13	13	14	17	10	11	8	10	10		
ENSG00000278897.1	AC020951.1	TEC	7.308886823	-0.33799054	1.41E-15	4.37E-15	0.01480792	1	0	0	0	16	13	23	9	9	8	8	13	16		
ENSG00000266088.3	RP5-1028K7.2	lincRNA	7.277651565	-0.051983685	1.43E-15	4.43E-15	0.011842955	1	0	0	0	13	17	21	23	10	15	15	17	14		
ENSG00000255455.2	RP11-890B15.3	lincRNA	1.846758586	1.504380741	1.65E-15	5.08E-15	0.013031825	1	17	27	28	53	64	88	35	32	23	26	36	45		
ENSG00000248690.4	HAS2-AS1	antisense	5.047466703	0.44283462	1.67E-15	5.13E-15	0.034746953	1	1	1	0	21	25	16	40	29	19	9	28	24		
ENSG00000226137.4	BAIAP2-AS1	lincRNA	-1.154673297	3.316404748	2.20E-15	6.74E-15	0.009650933	-1	241	411	376	91	139	131	87	82	89	56	78	61		
ENSG00000261578.1	RP11-21L23.2	sense_overlapping	-2.458308524	0.888231177	2.28E-15	6.98E-15	0.028088614	-1	76	87	57	5	13	14	11	8	12	8	10	12		
ENSG00000260877.1	RP11-211G23.2	lincRNA	7.385743052	0.189962442	2.66E-15	8.11E-15	0.02698425	1	0	0	0	14	20	21	16	34	21	15	20	14		
ENSG00000267317.2	CTB-25B13.12	antisense	1.836820183	2.223869461	3.24E-15	9.86E-15	0.020882255	1	24	49	35	65	104	138	62	55	73	54	86	47		
ENSG00000235527.4	HIPK1-AS1	antisense	-3.28729482	0.078037642	3.26E-15	9.89E-15	0.017848613	-1	34	46	35	3	3	3	5	11	11	7	5	3		
ENSG00000267473.1	AC005789.11	lincRNA	3.548021331	0.037085376	3.63E-15	1.10E-14	0.011135255	1	2	4	1	18	27	23	12	19	16	11	14	9		
ENSG00000232671.3	RP11-126K1.2	antisense	-2.165268067	0.826304231	4.33E-15	1.31E-14	0.010852843	-1	43	64	71	6	12	13	19	21	15	14	10	9		
ENSG00000254286.3	RP11-89K10.1	antisense	-5.004321537	-0.585704798	4.72E-15	1.43E-14	0.044581154	-1	36	25	31	0	0	2	0	1	0	0	1	0		
ENSG00000234160.1	RP11-613M10.6	antisense	1.886850552	1.236734737	4.74E-15	1.43E-14	0.008444185	1	13	19	22	45	46	67	26	26	26	27	41	31		
ENSG00000267858.3	MZF1-AS1	antisense	-1.768444405	1.113924407	5.02E-15	1.51E-14	0.009026351	-1	67	100	90	19	17	23	14	5	10	8	9	11		
ENSG00000229563.4	LINC01204	lincRNA	7.2861193	-0.016535117	5.06E-15	1.52E-14	0.021735261	1	0	0	0	17	14	20	17	27	15	9	19	11		
ENSG00000231638.1	AC011738.4	antisense	7.35515465	-0.393529973	5.35E-15	1.61E-14	0.028099669	1	0	0	0	14	12	28	17	13	8	7	7	4		
ENSG00000224152.1	AC009506.1	antisense	-2.296774317	0.756639947	5.60E-15	1.68E-14	0.018311681	-1	64	74	63	13	9	10	9	16	9	4	5	7		
ENSG00000259802.1	CTD-2256P15.2	antisense	-2.15145394	0.751699423	5.62E-15	1.69E-14	0.009763232	-1	41	69	73	10	11	11	13	12	14	8	9	11		
ENSG00000260339.1	HEXA-AS1	antisense	-4.615647484	-0.722189558	6.66E-15	1.99E-14	0.01034763	-1	20	26	26	0	1	1	3	0	0	3	3	2		
ENSG00000259071.1	RP11-247L20.4	lincRNA	3.929568801	0.161477665	7.92E-15	2.36E-14	0.021585686	1	1	1	3	16	17	32	13	18	21	11	22	17		
ENSG00000271843.1	RP11-245J9.5	lincRNA	-2.648429833	0.182981212	8.37E-15	2.49E-14	0.019132832	-1	45	49	50	4	3	11	2	1	6	3	6	2		
ENSG00000242687.2	AC004893.11	antisense	-2.00283393	0.840565493	8.73E-15	2.60E-14	0.01160525	-1	53	73	85	14	16	11	12	10	7	4	8	10		
ENSG00000227082.1	CH17-437K3.1	lincRNA	3.994829826	0.086922495	8.84E-15	2.63E-14	0.02990325	1	0	3	2	22	19	26	13	20	7	14	15	21		
ENSG00000232956.6	SNHG15	lincRNA	1.181318947	4.800542114	9.93E-15	2.94E-14	0.013238614	1	150	298	267	292	450	532	456	433	377	439	647	404		
ENSG00000231721.4	LINC-PINT	antisense	1.58605167	2.936885585	1.01E-14	2.99E-14	0.015785519	1	48	48	53	86	148	123	128	131	121	134	159	104		
ENSG00000224652.1	LINC00885	lincRNA	-5.449200337	-0.847801086	1.08E-14	3.18E-14	0.024548918	-1	21	20	32	0	0	1	0	1	0	0	1	0		
ENSG00000235499.1	AC073046.25	lincRNA	-2.053336344	0.750931738	1.25E-14	3.68E-14	0.010335423	-1	45	72	75	11	13	12	14	12	8	2	10	9		
ENSG00000272369.1	RP11-446N19.1	lincRNA	-2.303351492	0.340274159	1.39E-14	4.09E-14	0.008956098	-1	34	59	53	5	6	12	6	4	5	7	9	6		
ENSG00000250899.3	RP11-253E3.3	lincRNA	1.454498253	3.08310631	1.55E-14	4.56E-14	0.016500254	1	62	90	91	139	153	234	95	62	98	124	173	128		
ENSG00000258708.1	SLC25A21-AS1	antisense	-2.124037586	1.090572523	1.61E-14	4.72E-14	0.015671001	-1	55	91	61	11	15	11	21	23	21	9	26	18		
ENSG00000225484.4	NUTM2B-AS1	antisense	-1.745949338	2.639205024	1.61E-14	4.73E-14	0.025362481	-1	203	228	274	60	33	71	35	36	31	44	59	59		
ENSG00000248932.3	RP11-319G6.1	antisense	-3.296980393	-0.065854137	1.90E-14	5.55E-14	0.014965338	-1	33	39	31	2	4	2	7	3	5	3	11	8		
ENSG00000228223.2	HCG11	lincRNA	-1.715663926	2.073626433	2.15E-14	6.28E-14	0.021240823	-1	161	144	156	21	45	48	29	28	31	26	31	29		
ENSG00000251580.1	RP11-539L10.3	lincRNA	-2.874549936	0.28928776	2.18E-14	6.34E-14	0.029092407	-1	33	71	49	3	8	5	4	6	3	1	11	5		
ENSG00000268575.1	RP1-283E3.8	processed_transcript	-1.600584749	1.415677539	2.19E-14	6.37E-14	0.008241673	-1	79	102	92	16	30	25	21	21	24	14	20	18		
ENSG00000237686.4	RP5-1120P11.1	antisense	4.406272336	0.401551404	2.54E-14	7.38E-14	0.016641514	1	1	1	1	12	25	20	27	39	33	14	19	14		
ENSG00000268941.2	RP5-907D15.4	lincRNA	4.225870611	-0.604846986	2.58E-14	7.48E-14	0.010030294	1	0	1	2	14	19	17	8	7	10	3	8	3		
ENSG00000247400.3	DNAJC3-AS1	lincRNA	-2.191536466	0.848565698	2.62E-14	7.60E-14	0.014405118	-1	57	70	53	7	15	9	14	19	14	14	15	14		
ENSG00000261335.1	RP11-318A15.2	antisense	-3.755641008	-0.362451821	2.70E-14	7.81E-14	0.014076611	-1	26	29	36	3	2	0	4	6	2	1	3	4		
ENSG00000264920.1	RP11-6N17.4	processed_transcript	-2.490382225	0.55942475	2.87E-14	8.32E-14	0.021912246	-1	39	79	57	7	9	8	11	10	2	5	12	6		
ENSG00000226465.1	RP13-401N8.1	antisense	-3.922402838	-0.414448802	2.99E-14	8.65E-14	0.012224819	-1	21	33	29	1	1	2	1	2	6	4	8	3		
ENSG00000261211.1	RP1-80N2.3	lincRNA	-3.695892183	-0.364834901	3.46E-14	9.96E-14	0.026645868	-1	35	31	37	3	3	0	0	3	0	2	0	2		
ENSG00000258512.1	LINC00239	lincRNA	7.237336121	-0.152126274	3.57E-14	1.03E-13	0.023790144	1	0	0	0	7	26	17	23	15	17	9	11	9		
ENSG00000232229.3	LINC00865	lincRNA	-2.385143483	0.525919819	3.70E-14	1.06E-13	0.015388904	-1	41	67	46	4	9	10	13	9	12	8	14	4		
ENSG00000203644.3	RP11-332M2.1	sense_intronic	-1.373862388	2.825501727	3.67E-14	1.06E-13	0.013429257	-1	189	229	193	53	56	78	78	71	61	63	91	101		
ENSG00000259065.1	RP5-1021I20.1	antisense	-2.912739596	-0.141003447	4.27E-14	1.22E-13	0.011498963	-1	28	46	34	3	3	5	9	4	5	0	2	1		
ENSG00000237188.3	RP11-337C18.8	antisense	-1.756602366	1.00623867	4.49E-14	1.29E-13	0.008489759	-1	67	83	78	17	15	21	9	9	10	12	11	10		
ENSG00000271933.1	RP11-338I21.1	antisense	4.015519434	0.258871219	4.61E-14	1.32E-13	0.0090174	1	3	0	1	17	18	21	23	17	22	13	28	22		
ENSG00000251191.5	LINC00589	lincRNA	4.169346786	0.623514122	4.78E-14	1.37E-13	0.025433512	1	1	2	1	17	31	14	49	31	26	17	30	25		
ENSG00000230551.4	CTB-89H12.4	processed_transcript	-1.299532196	4.067795103	5.18E-14	1.48E-13	0.017325652	-1	506	509	542	118	178	216	163	175	179	114	177	187		
ENSG00000261175.3	CTD-2015G9.2	lincRNA	7.154709757	0.055273041	5.24E-14	1.49E-13	0.015409273	1	0	0	0	9	17	21	25	14	18	17	25	12		
ENSG00000204934.8	ATP6V0E2-AS1	antisense	1.554528961	2.551858874	5.85E-14	1.66E-13	0.015105327	1	46	43	49	90	109	123	78	83	76	97	122	71		
ENSG00000153363.10	LINC00467	lincRNA	1.164436878	4.068578338	5.96E-14	1.69E-13	0.012302904	1	167	190	150	239	291	379	250	254	217	188	284	257		
ENSG00000246350.1	RP5-1186N24.3	antisense	-2.713501215	0.48404846	6.08E-14	1.73E-13	0.032171249	-1	45	51	83	9	6	6	7	4	1	6	7	6		
ENSG00000226453.1	RP11-379B8.1	lincRNA	-4.642664917	-0.851888442	6.22E-14	1.76E-13	0.022229223	-1	15	34	25	0	2	0	0	0	0	0	0	0		
ENSG00000267405.1	CTC-296K1.4	lincRNA	7.587366211	-0.106527212	6.93E-14	1.96E-13	0.075852283	1	0	0	0	11	15	39	9	13	16	16	9	11		
ENSG00000259248.3	USP3-AS1	antisense	-3.09739681	0.150442631	6.97E-14	1.97E-13	0.037252275	-1	31	45	70	4	5	4	2	1	2	5	2	7		
ENSG00000225138.5	CTD-2228K2.7	processed_transcript	-2.255812271	1.426088286	7.79E-14	2.20E-13	0.036519542	-1	64	145	146	15	20	22	11	13	14	15	8	4		
ENSG00000227954.4	TARID	antisense	7.098041423	-0.077467573	7.94E-14	2.24E-13	0.010300385	1	0	0	0	12	11	22	15	13	16	13	21	19		
ENSG00000273760.1	CH17-360D5.3	lincRNA	2.438362856	0.906110806	8.10E-14	2.28E-13	0.017154091	1	4	8	13	34	41	32	28	17	29	23	42	32		
ENSG00000279133.1	RP11-342K2.1	TEC	-1.608887467	2.339406334	9.48E-14	2.66E-13	0.019531322	-1	171	147	178	39	38	53	42	32	31	40	66	62		
ENSG00000278133.1	RP11-196G11.5	sense_intronic	-1.638079439	1.069310385	9.56E-14	2.69E-13	0.008337277	-1	71	88	86	17	17	28	8	7	4	11	12	11		
ENSG00000251562.5	MALAT1	lincRNA	-1.273544354	9.219198311	9.60E-14	2.70E-13	0.020311369	-1	20783	17581	18322	4348	7684	7295	5915	5206	5309	4409	6559	7298		
ENSG00000237943.4	PRKCQ-AS1	processed_transcript	7.149534796	-0.055144795	9.95E-14	2.79E-13	0.019641654	1	0	0	0	8	15	24	15	14	7	17	29	16		
ENSG00000251442.3	LINC01094	lincRNA	5.809797741	0.045656528	1.15E-13	3.22E-13	0.057199061	1	1	0	0	17	12	34	13	16	8	9	21	26		
ENSG00000235904.1	RBMS3-AS3	antisense	7.081608566	-0.302802702	1.25E-13	3.50E-13	0.017326118	1	0	0	0	18	14	12	16	13	11	12	12	10		
ENSG00000269473.1	CTD-2619J13.19	lincRNA	2.123012471	1.414235247	1.31E-13	3.65E-13	0.016963775	1	14	12	16	35	38	74	47	43	37	34	53	37		
ENSG00000233396.5	RP11-458D21.1	lincRNA	-2.037749104	0.717977881	1.33E-13	3.71E-13	0.009209914	-1	48	56	58	5	16	10	16	16	12	9	13	14		
ENSG00000269973.1	RP11-95D17.1	lincRNA	1.182749504	3.137941248	1.88E-13	5.22E-13	0.010372197	1	89	106	98	132	174	224	115	81	98	102	153	140		
